word	valence	arousal	dominance	goodness	energy	structure	power	danger
unreasonable	-0.38502	0.202034	-0.236155	-0.476392	0.100079	0.08867	-0.266093	0.407627
unrecorded	-0.25902	-0.148966	-0.150155	-0.273751	-0.162986	-0.10161	-0.30882	0.078323
unregistered	-0.24502	-0.162966	-0.234155	-0.300007	-0.222306	-0.04469	-0.369331	0.054943
unregulated	-0.15602	-0.045966	-0.079155	-0.165994	-0.055948	-0.04513	-0.156936	0.077814
unrelated	-0.19802	-0.229966	-0.236155	-0.250371	-0.286165	-0.057355	-0.379388	-0.02531
unrelenting	-2e-05	0.290034	0.374845	0.137122	0.442495	-0.10012	0.409851	0.215931
unreliable	-0.39202	-0.019966	-0.260155	-0.46084	-0.094973	-0.019135	-0.393019	0.258707
unremarkable	-0.22902	-0.344966	-0.270155	-0.27634	-0.394531	-0.111433	-0.474377	-0.083574
unrepentant	-0.26002	-0.054966	-0.087155	-0.258324	-0.051121	-0.09425	-0.218811	0.146514
unrequited	-0.35702	-0.058966	-0.321155	-0.454152	-0.1658	0.018359	-0.438373	0.203896
unresolved	-0.36502	-0.058966	-0.327155	-0.46395	-0.167777	0.018667	-0.446698	0.209426
unresponsive	-0.39202	-0.217966	-0.256155	-0.429346	-0.256162	-0.129797	-0.484728	0.122459
unrest	-0.39802	0.077034	-0.269155	-0.48484	-0.018866	0.037059	-0.356174	0.329493
unrestrained	-0.11502	0.275034	0.126845	-0.079349	0.314022	0.007531	0.165939	0.278156
unrestricted	0.19798	-0.041966	0.143845	0.246506	0.011776	-0.027285	0.182633	-0.16598
unromantic	-0.29202	-0.183966	-0.193155	-0.317727	-0.209909	-0.106846	-0.373095	0.076238
unruly	-0.26002	0.245034	0.046845	-0.238616	0.269031	-0.023047	0.021507	0.358961
unsafe	-0.38502	0.062034	-0.353155	-0.51181	-0.078852	0.092955	-0.417661	0.306147
unsanitary	-0.43702	0.092034	-0.231155	-0.50247	0.02033	0.000414	-0.340925	0.369675
unsatisfactory	-0.37802	0.020034	-0.311155	-0.479273	-0.091852	0.044485	-0.403846	0.273948
unsatisfied	-0.30002	0.047034	-0.259155	-0.390905	-0.053828	0.060679	-0.314473	0.238349
unsavory	-0.42902	0.137034	-0.147155	-0.461843	0.101717	-0.029091	-0.254648	0.398497
unscathed	0.12498	-0.191966	0.110845	0.189971	-0.118225	-0.121207	0.050732	-0.217928
unscheduled	-0.18802	-0.063966	-0.200155	-0.249193	-0.131288	0.013099	-0.269041	0.083372
unscientific	-0.10402	-0.182966	-0.179155	-0.148764	-0.231482	-0.026055	-0.268874	-0.058491
unscrew	-0.16702	-0.037966	-0.104155	-0.188724	-0.061145	-0.028811	-0.176684	0.090212
unscrupulous	-0.40602	0.227034	-0.035155	-0.401501	0.233016	-0.046186	-0.119137	0.448671
unseat	-0.27102	3.4e-05	-0.188155	-0.324659	-0.058741	2.9e-05	-0.271105	0.188032
unseen	-0.07302	-0.148966	-0.079155	-0.078926	-0.154165	-0.061579	-0.164821	-0.053202
unselfish	0.11498	-0.146966	-0.123155	0.061966	-0.206354	0.059704	-0.102098	-0.189731
unsettled	-0.29202	0.147034	-0.330155	-0.433108	-0.011089	0.167904	-0.314095	0.298412
unsightly	-0.27402	0.059034	-0.127155	-0.306696	0.023482	-0.011266	-0.200262	0.233471
unsolicited	-0.40602	-0.160966	-0.220155	-0.432619	-0.187387	-0.130222	-0.43841	0.173406
unsolved	-0.35402	-0.109966	-0.265155	-0.416987	-0.177998	-0.046571	-0.420718	0.16899
unsophisticated	-0.17302	-0.008966	-0.161155	-0.225676	-0.067162	0.023384	-0.207068	0.112087
unsound	-0.35402	-0.277966	-0.228155	-0.374087	-0.296547	-0.163613	-0.47421	0.054829
unspeakable	-0.17302	0.067034	-0.107155	-0.21103	0.024815	0.02761	-0.131674	0.166767
unspecified	-0.26002	-0.134966	-0.335155	-0.365765	-0.251564	0.032961	-0.436518	0.080752
unspoken	-0.32302	-0.239966	-0.292155	-0.383797	-0.304834	-0.084001	-0.486936	0.055835
unstable	-0.33302	0.087034	-0.350155	-0.469187	-0.064894	0.129377	-0.377652	0.285879
unsteady	-0.37802	3.4e-05	-0.310155	-0.475805	-0.10781	0.032897	-0.412678	0.260211
unstoppable	0.12498	0.387034	0.361845	0.224339	0.495538	0.021463	0.50903	0.191767
unsuccessful	-0.36002	-0.181966	-0.394155	-0.473518	-0.306375	0.000171	-0.551467	0.118188
unsuitable	-0.31202	0.028034	-0.200155	-0.370029	-0.035606	0.00395	-0.286827	0.236473
unsung	-0.20402	-0.169966	-0.186155	-0.240443	-0.208601	-0.061962	-0.317522	0.022516
unsupervised	-0.02202	-0.018966	-0.058155	-0.044182	-0.043661	0.01919	-0.062115	0.000369
unsupported	-0.24002	-0.049966	-0.279155	-0.334226	-0.154269	0.050278	-0.345418	0.127249
unsure	-0.35702	0.080034	-0.283155	-0.456616	-0.03052	0.06794	-0.344457	0.301295
unsurpassed	0.19398	0.069034	0.297845	0.300612	0.187476	-0.074772	0.34513	-0.079999
unsuspecting	-0.19802	0.009034	-0.087155	-0.214333	-0.008208	-0.029727	-0.15736	0.145752
unsustainable	-0.24502	0.150034	-0.094155	-0.279352	0.111824	0.029465	-0.11846	0.276603
unsweetened	-0.10402	-0.236966	-0.200155	-0.150809	-0.287418	-0.041021	-0.309873	-0.096597
unsympathetic	-0.33702	0.120034	-0.219155	-0.414506	0.033985	0.055222	-0.269069	0.317131
untamed	-0.07102	0.278034	0.208845	-0.00232	0.353931	-0.026274	0.248626	0.251908
untenable	-0.35702	0.137034	-0.075155	-0.364996	0.129263	-0.044256	-0.166689	0.349494
untested	-0.19802	-0.203966	-0.152155	-0.213816	-0.219177	-0.101041	-0.306173	-0.003791
unthinkable	-0.13502	-0.019966	-0.019155	-0.122855	-0.00532	-0.062245	-0.090633	0.083109
untidy	-0.39402	0.110034	-0.246155	-0.475241	0.02019	0.041115	-0.321769	0.350323
untie	0.04198	-0.036966	-0.028155	0.028224	-0.052457	0.019318	-0.017136	-0.05705
untied	0.04198	-0.036966	-0.028155	0.028224	-0.052457	0.019318	-0.017136	-0.05705
unties	0.04198	-0.036966	-0.028155	0.028224	-0.052457	0.019318	-0.017136	-0.05705
untimely	-0.25502	0.176034	-0.267155	-0.375154	0.041088	0.158008	-0.236221	0.294327
untitled	-0.28702	-0.259966	-0.260155	-0.334313	-0.30973	-0.099728	-0.455407	0.017382
untold	-0.26002	-0.132966	-0.309155	-0.353547	-0.23582	0.016144	-0.416746	0.083246
untouchable	-0.01002	0.102034	0.182845	0.064131	0.1849	-0.075119	0.176091	0.085397
untouchables	-0.01002	0.102034	0.182845	0.064131	0.1849	-0.075119	0.176091	0.085397
untouched	0.03098	-0.223966	0.099845	0.108268	-0.135596	-0.176015	-0.019324	-0.172438
untoward	-0.37802	0.055034	-0.209155	-0.435396	-0.007681	-0.006693	-0.313303	0.30244
untraceable	-0.17902	0.174034	0.073845	-0.145057	0.21217	-0.041609	0.047456	0.252598
untrained	-0.35102	0.029034	-0.218155	-0.412527	-0.038318	-0.001754	-0.318795	0.264606
untranslated	-0.22902	-0.311966	-0.236155	-0.2649	-0.348873	-0.116866	-0.434003	-0.059378
untroubled	0.24998	-0.286966	0.152845	0.332337	-0.193774	-0.142143	0.097979	-0.372017
untrue	-0.46902	3.4e-05	-0.312155	-0.555363	-0.09438	-0.009235	-0.459437	0.325964
untrustworthy	-0.40302	-0.050966	-0.213155	-0.443085	-0.093316	-0.07366	-0.379293	0.247324
unturned	-0.18802	-0.244966	-0.184155	-0.214461	-0.271946	-0.096564	-0.343942	-0.040648
untying	0.04198	-0.036966	-0.028155	0.028224	-0.052457	0.019318	-0.017136	-0.05705
unused	-0.15602	-0.268966	-0.266155	-0.222715	-0.341303	-0.037866	-0.398821	-0.083855
unusual	-0.07102	-0.066966	-0.139155	-0.118328	-0.119357	0.025391	-0.168069	-0.000727
unusually	-0.11502	-0.093966	-0.142155	-0.153743	-0.136241	-0.008295	-0.20505	0.012375
unutterable	-0.09402	0.092034	0.037845	-0.076729	0.111444	-0.020862	0.024547	0.133058
unveil	-0.06102	-0.057966	0.061845	-0.014274	-0.004565	-0.103362	-0.013321	0.006865
unveiling	0.06898	0.070034	0.174845	0.133289	0.141561	-0.049276	0.194349	0.005849
unveilings	0.06898	0.070034	0.174845	0.133289	0.141561	-0.049276	0.194349	0.005849
unverified	-0.28602	-0.134966	-0.320155	-0.381	-0.239286	0.010199	-0.438608	0.100207
unwanted	-0.32302	0.046034	-0.295155	-0.42795	-0.0705	0.073932	-0.352458	0.252756
unwarranted	-0.40902	3.4e-05	-0.155155	-0.427962	-0.01884	-0.088682	-0.315937	0.289292
unwary	-0.21402	-0.082966	-0.098155	-0.219709	-0.087523	-0.07994	-0.217245	0.09347
unwashed	-0.13502	-0.072966	-0.140155	-0.17319	-0.114641	-0.00779	-0.203527	0.0414
unwavering	0.23998	0.130034	0.357845	0.360116	0.262992	-0.060859	0.440604	-0.068677
unwed	0.04098	0.095034	-0.041155	0.00139	0.04956	0.099732	0.036027	0.034062
unweds	0.04098	0.095034	-0.041155	0.00139	0.04956	0.099732	0.036027	0.034062
unwelcome	-0.38502	-0.019966	-0.231155	-0.440833	-0.080369	-0.035761	-0.368545	0.254887
unwell	-0.35702	0.140034	-0.279155	-0.463651	0.02115	0.097884	-0.312895	0.342806
unwilling	-0.19802	-0.183966	-0.321155	-0.29816	-0.294291	0.026258	-0.418926	0.002735
unwillingly	-0.29602	0.048034	-0.318155	-0.416002	-0.085625	0.103773	-0.354704	0.233612
unwillingness	-0.29602	-0.188966	-0.387155	-0.413827	-0.318563	0.022135	-0.517878	0.067361
unwind	0.33698	-0.318966	-0.106155	0.287573	-0.374455	0.060402	-0.061435	-0.468125
unwise	-0.35902	0.110034	-0.196155	-0.420942	0.041712	0.023412	-0.268155	0.327146
unwitting	-0.24002	0.026034	-0.156155	-0.286363	-0.024888	0.00698	-0.220088	0.184891
unwittingly	-0.18802	0.010034	-0.236155	-0.277574	-0.089751	0.078223	-0.259738	0.132811
unworthy	-0.30602	-0.066966	-0.274155	-0.386284	-0.155057	0.006013	-0.382785	0.163502
unwrap	0.10398	-0.008966	0.056845	0.11851	0.006833	0.005677	0.088631	-0.078968
unwritten	-0.13302	-0.115966	-0.228155	-0.207404	-0.198141	0.030342	-0.286764	0.00655
unyielding	-0.13302	0.306034	0.237845	-0.046089	0.402642	-0.060632	0.252121	0.317301
unzip	-0.12202	0.020034	0.037845	-0.09016	0.056507	-0.073489	-0.023796	0.10371
upbeat	0.37798	0.031034	0.301845	0.46713	0.128944	-0.01026	0.421488	-0.239133
upbeats	0.37798	0.031034	0.301845	0.46713	0.128944	-0.01026	0.421488	-0.239133
upbringing	0.17698	-0.009966	0.099845	0.202409	0.017674	0.010419	0.155622	-0.130627
upbringings	0.17698	-0.009966	0.099845	0.202409	0.017674	0.010419	0.155622	-0.130627
upcoming	0.18798	-0.039966	0.049845	0.192319	-0.035936	0.033767	0.110579	-0.161401
update	0.19798	0.035034	0.301845	0.311069	0.160955	-0.094144	0.333772	-0.106147
updates	0.19798	0.035034	0.301845	0.311069	0.160955	-0.094144	0.333772	-0.106147
upgrade	0.28598	3.4e-05	0.169845	0.328755	0.046486	0.019773	0.265335	-0.199595
upgrades	0.28598	3.4e-05	0.169845	0.328755	0.046486	0.019773	0.265335	-0.199595
upheaval	-0.21002	0.330034	0.069845	-0.197053	0.343653	0.031342	0.103662	0.382336
upheavals	-0.21002	0.330034	0.069845	-0.197053	0.343653	0.031342	0.103662	0.382336
upheld	0.19798	-0.178966	0.060845	0.227009	-0.146249	-0.044781	0.057106	-0.263933
uphill	-0.10402	0.223034	0.071845	-0.088561	0.23955	0.022332	0.106766	0.23201
uphills	-0.10402	0.223034	0.071845	-0.088561	0.23955	0.022332	0.106766	0.23201
uphold	0.19798	-0.178966	0.060845	0.227009	-0.146249	-0.044781	0.057106	-0.263933
upholding	0.19798	-0.178966	0.060845	0.227009	-0.146249	-0.044781	0.057106	-0.263933
upholds	0.19798	-0.178966	0.060845	0.227009	-0.146249	-0.044781	0.057106	-0.263933
upholstery	0.09198	-0.229966	-0.114155	0.058828	-0.266285	-0.002726	-0.146694	-0.22989
upkeep	0.08998	-0.057966	0.184845	0.175355	0.038028	-0.115881	0.150885	-0.097105
upland	0.21898	0.078034	0.106845	0.228912	0.087373	0.073638	0.223647	-0.100083
uplands	0.11498	-0.028966	0.076845	0.140625	-0.00058	-0.013738	0.099027	-0.099847
uplift	0.15598	0.279034	0.270845	0.223434	0.352159	0.040103	0.407005	0.091022
uplifting	0.27098	0.048034	0.104845	0.277341	0.053244	0.083529	0.233758	-0.158461
uplifts	0.15598	0.279034	0.270845	0.223434	0.352159	0.040103	0.407005	0.091022
uplink	0.04398	0.010034	0.094845	0.082145	0.052679	-0.038828	0.095335	-0.020836
uplinks	0.04398	0.010034	0.094845	0.082145	0.052679	-0.038828	0.095335	-0.020836
upload	0.13798	0.183034	0.195845	0.186118	0.235169	0.030835	0.297895	0.034684
uploads	0.13798	0.183034	0.195845	0.186118	0.235169	0.030835	0.297895	0.034684
upper	0.23998	0.029034	0.367845	0.380013	0.185084	-0.12279	0.399584	-0.137835
uppercut	-0.09002	0.100034	0.049845	-0.068692	0.123911	-0.022855	0.039046	0.136191
uppercuts	-0.09002	0.100034	0.049845	-0.068692	0.123911	-0.022855	0.039046	0.136191
uppers	0.23998	0.029034	0.367845	0.380013	0.185084	-0.12279	0.399584	-0.137835
uppity	-0.03502	0.046034	-0.083155	-0.077152	-0.001512	0.065617	-0.055624	0.053485
upright	0.16698	-0.126966	0.099845	0.211244	-0.07726	-0.058126	0.094741	-0.204003
uprights	0.16698	-0.126966	0.099845	0.211244	-0.07726	-0.058126	0.094741	-0.204003
uprising	0.06098	0.277034	0.203845	0.109428	0.329341	0.039738	0.310257	0.155502
uprisings	0.06098	0.277034	0.203845	0.109428	0.329341	0.039738	0.310257	0.155502
uproar	-0.22902	0.402034	-0.038155	-0.276206	0.347539	0.135882	0.05044	0.441055
uproars	-0.22902	0.402034	-0.038155	-0.276206	0.347539	0.135882	0.05044	0.441055
upscale	0.19798	0.026034	0.345845	0.333595	0.177382	-0.129354	0.361315	-0.110459
upset	-0.42902	0.180034	-0.170155	-0.479336	0.124725	0.010184	-0.250748	0.427136
upsets	-0.42902	0.180034	-0.170155	-0.479336	0.124725	0.010184	-0.250748	0.427136
upsetting	-0.42902	0.180034	-0.170155	-0.479336	0.124725	0.010184	-0.250748	0.427136
upshot	0.19298	-0.009966	0.215845	0.27207	0.078006	-0.061826	0.247541	-0.137224
upshots	0.19298	-0.009966	0.215845	0.27207	0.078006	-0.061826	0.247541	-0.137224
upstairs	0.16298	-0.091966	0.144845	0.224225	-0.023351	-0.071957	0.142039	-0.175063
upstanding	0.35098	-0.109966	0.207845	0.419614	-0.034037	-0.03527	0.272645	-0.32078
upstart	-0.05102	3.4e-05	-0.045155	-0.065808	-0.016312	0.006725	-0.058068	0.034999
upstarts	-0.05102	3.4e-05	-0.045155	-0.065808	-0.016312	0.006725	-0.058068	0.034999
uptight	-0.31602	0.216034	-0.167155	-0.385672	0.138029	0.081766	-0.17511	0.370312
uptights	-0.31602	0.216034	-0.167155	-0.385672	0.138029	0.081766	-0.17511	0.370312
upward	0.29198	-0.018966	0.119845	0.312704	0.002748	0.046724	0.223058	-0.219172
upwards	0.22398	-0.060966	0.137845	0.268911	-0.0113	-0.021076	0.182159	-0.198139
uranium	-0.12502	0.080034	-0.010155	-0.124818	0.080467	-0.009164	-0.031361	0.145159
urban	0.06098	0.028034	0.143845	0.117728	0.091381	-0.054639	0.147862	-0.018631
urchin	-0.08302	0.010034	-0.127155	-0.134415	-0.04741	0.053353	-0.128569	0.061522
urchins	-0.08302	0.010034	-0.127155	-0.134415	-0.04741	0.053353	-0.128569	0.061522
urge	-0.08202	0.180034	0.152845	-0.024145	0.244474	-0.046372	0.155797	0.189942
urged	-0.08202	0.180034	0.152845	-0.024145	0.244474	-0.046372	0.155797	0.189942
urgencies	-0.07102	0.408034	0.042845	-0.101646	0.371198	0.158907	0.190602	0.334351
urgency	-0.07102	0.408034	0.042845	-0.101646	0.371198	0.158907	0.190602	0.334351
urgent	-0.17302	0.418034	0.122845	-0.152723	0.439086	0.060488	0.202489	0.418472
urges	-0.08202	0.180034	0.152845	-0.024145	0.244474	-0.046372	0.155797	0.189942
urging	-0.08202	0.180034	0.152845	-0.024145	0.244474	-0.046372	0.155797	0.189942
urinal	-0.28602	0.010034	-0.194155	-0.341996	-0.051351	0.002439	-0.278139	0.205517
urinals	-0.28602	0.010034	-0.194155	-0.341996	-0.051351	0.002439	-0.278139	0.205517
urinalyses	-0.15602	0.032034	-0.102155	-0.188714	-0.004063	0.01322	-0.136314	0.130568
urinalysis	-0.15602	0.032034	-0.102155	-0.188714	-0.004063	0.01322	-0.136314	0.130568
urinate	-0.14002	3.4e-05	-0.147155	-0.191779	-0.05741	0.034425	-0.176204	0.095013
urination	-0.22902	-0.058966	-0.268155	-0.318086	-0.157486	0.043056	-0.33628	0.113562
urinations	-0.22902	-0.058966	-0.268155	-0.318086	-0.157486	0.043056	-0.33628	0.113562
urine	-0.12502	-0.138966	-0.331155	-0.246645	-0.274229	0.092574	-0.368314	-0.019505
urn	-0.30602	0.020034	-0.205155	-0.366059	-0.045874	0.005903	-0.29128	0.226405
urns	-0.30602	0.020034	-0.205155	-0.366059	-0.045874	0.005903	-0.29128	0.226405
usable	0.31198	-0.044966	0.110845	0.329528	-0.026772	0.048316	0.214081	-0.251942
usage	0.14598	-0.139966	-0.074155	0.111284	-0.178961	0.044592	-0.047855	-0.205234
usages	0.14598	-0.139966	-0.074155	0.111284	-0.178961	0.044592	-0.047855	-0.205234
use	-0.06202	-0.141966	-0.091155	-0.076248	-0.15665	-0.04424	-0.164684	-0.056853
used	-0.14602	-0.193966	-0.213155	-0.199763	-0.252289	-0.028714	-0.319649	-0.037142
useful	0.33298	-0.088966	0.225845	0.409597	-0.004082	-0.04483	0.286743	-0.292516
usefully	0.14998	-0.018966	0.259845	0.257457	0.101291	-0.117596	0.253674	-0.110426
usefulness	0.30598	0.019034	0.240845	0.377371	0.09746	-0.009212	0.335756	-0.197927
useless	-0.44802	-0.157966	-0.316155	-0.515557	-0.230254	-0.082548	-0.527367	0.20174
user	0.12898	-0.152966	-0.058155	0.106245	-0.178301	0.018359	-0.050952	-0.201204
users	0.12898	-0.152966	-0.058155	0.106245	-0.178301	0.018359	-0.050952	-0.201204
uses	-0.06202	-0.141966	-0.091155	-0.076248	-0.15665	-0.04424	-0.164684	-0.056853
usher	0.02098	-0.059966	0.018845	0.036147	-0.042605	-0.035629	-0.004566	-0.055686
ushers	0.02098	-0.059966	0.018845	0.036147	-0.042605	-0.035629	-0.004566	-0.055686
using	-0.06202	-0.141966	-0.091155	-0.076248	-0.15665	-0.04424	-0.164684	-0.056853
usual	0.12498	-0.278966	-0.100155	0.101387	-0.304386	-0.023294	-0.143542	-0.286925
usurp	-0.37502	0.318034	-0.067155	-0.403721	0.285803	0.04027	-0.08338	0.487567
usurped	-0.20802	0.280034	-0.062155	-0.251404	0.230525	0.095964	-0.014764	0.340775
usurping	-0.37502	0.318034	-0.067155	-0.403721	0.285803	0.04027	-0.08338	0.487567
usurps	-0.37502	0.318034	-0.067155	-0.403721	0.285803	0.04027	-0.08338	0.487567
usury	-0.15602	0.179034	-0.070155	-0.195261	0.134565	0.071293	-0.042918	0.233222
utensil	0.07298	-0.220966	-0.117155	0.03963	-0.257456	-0.004839	-0.154026	-0.210071
utensils	0.07298	-0.220966	-0.117155	0.03963	-0.257456	-0.004839	-0.154026	-0.210071
uteri	0.05098	-0.079966	0.009845	0.060711	-0.06877	-0.025986	-0.005698	-0.091557
uterus	0.05098	-0.079966	0.009845	0.060711	-0.06877	-0.025986	-0.005698	-0.091557
uteruses	0.05098	-0.079966	0.009845	0.060711	-0.06877	-0.025986	-0.005698	-0.091557
utilitarian	-0.07302	-0.136966	0.138845	0.024227	-0.026088	-0.205188	-0.001315	-0.035578
utilitarians	-0.07302	-0.136966	0.138845	0.024227	-0.026088	-0.205188	-0.001315	-0.035578
utilities	0.12198	-0.099966	0.203845	0.218412	0.008572	-0.136557	0.160502	-0.148379
utility	0.12198	-0.099966	0.203845	0.218412	0.008572	-0.136557	0.160502	-0.148379
utilization	0.06198	-0.030966	0.205845	0.157249	0.076154	-0.129018	0.165041	-0.057343
utilizations	0.06198	-0.030966	0.205845	0.157249	0.076154	-0.129018	0.165041	-0.057343
utilize	0.19398	-0.054966	0.044845	0.197334	-0.051979	0.031905	0.102781	-0.176291
utmost	0.21898	0.240034	0.357845	0.325552	0.357096	-0.010951	0.482705	0.022305
utopian	0.04198	-0.172966	0.051845	0.087045	-0.121294	-0.109901	-0.024218	-0.147318
utopians	0.04198	-0.172966	0.051845	0.087045	-0.121294	-0.109901	-0.024218	-0.147318
utter	0.03098	-0.077966	0.048845	0.061914	-0.042788	-0.06132	0.013524	-0.074035
utterance	0.04198	0.140034	0.203845	0.113477	0.219341	-0.04401	0.235338	0.074857
utterances	0.04198	0.140034	0.203845	0.113477	0.219341	-0.04401	0.235338	0.074857
uttered	0.03098	-0.077966	0.048845	0.061914	-0.042788	-0.06132	0.013524	-0.074035
uttering	0.03098	-0.077966	0.048845	0.061914	-0.042788	-0.06132	0.013524	-0.074035
utterly	0.13298	-0.059966	0.172845	0.207015	0.023014	-0.088147	0.162655	-0.130109
utters	0.03098	-0.077966	0.048845	0.061914	-0.042788	-0.06132	0.013524	-0.074035
vacancies	0.14298	-0.188966	-0.082155	0.112159	-0.223246	0.021963	-0.078551	-0.237167
vacancy	0.14298	-0.188966	-0.082155	0.112159	-0.223246	0.021963	-0.078551	-0.237167
vacant	0.07798	-0.279966	-0.036155	0.091753	-0.26302	-0.090392	-0.121104	-0.250863
vacate	-0.14302	-0.009966	-0.103155	-0.171695	-0.04133	-0.002765	-0.150632	0.092182
vacation	0.33998	-0.009966	0.097845	0.342226	-0.009409	0.089732	0.235337	-0.248644
vacations	0.33998	-0.009966	0.097845	0.342226	-0.009409	0.089732	0.235337	-0.248644
vaccination	0.02998	0.078034	0.120845	0.072415	0.125109	-0.02637	0.139671	0.03726
vaccine	-2e-05	0.020034	0.054845	0.023393	0.046263	-0.026866	0.049255	0.016172
vaccines	-2e-05	0.020034	0.054845	0.023393	0.046263	-0.026866	0.049255	0.016172
vacua	-0.17302	-0.303966	-0.366155	-0.280311	-0.421678	0.003807	-0.496381	-0.099962
vacuolar	-0.06102	-0.129966	-0.061155	-0.062734	-0.130646	-0.057885	-0.13674	-0.048021
vacuole	-0.01002	-0.093966	-0.019155	-0.003843	-0.086311	-0.042808	-0.063749	-0.058314
vacuoles	-0.01002	-0.093966	-0.019155	-0.003843	-0.086311	-0.042808	-0.063749	-0.058314
vacuous	-0.14602	-0.232966	-0.196155	-0.185755	-0.27525	-0.061677	-0.32598	-0.063282
vacuum	-0.17302	-0.303966	-0.366155	-0.280311	-0.421678	0.003807	-0.496381	-0.099962
vacuumed	-0.17302	-0.303966	-0.366155	-0.280311	-0.421678	0.003807	-0.496381	-0.099962
vacuuming	-0.17302	-0.303966	-0.366155	-0.280311	-0.421678	0.003807	-0.496381	-0.099962
vacuums	-0.17302	-0.303966	-0.366155	-0.280311	-0.421678	0.003807	-0.496381	-0.099962
vagabond	-0.11602	0.031034	-0.356155	-0.276293	-0.148961	0.206744	-0.3007	0.090038
vagabonds	-0.11602	0.031034	-0.356155	-0.276293	-0.148961	0.206744	-0.3007	0.090038
vagina	0.05098	0.370034	-0.000155	-0.011303	0.297077	0.226146	0.202073	0.218057
vaginae	0.05098	0.370034	-0.000155	-0.011303	0.297077	0.226146	0.202073	0.218057
vaginal	-0.05102	0.265034	-0.080155	-0.122231	0.183349	0.175253	0.043217	0.216078
vaginas	0.05098	0.370034	-0.000155	-0.011303	0.297077	0.226146	0.202073	0.218057
vagrancy	-0.28102	0.067034	-0.223155	-0.360151	-0.020842	0.055868	-0.269403	0.239927
vagrant	-0.23502	0.048034	-0.250155	-0.330582	-0.058492	0.086103	-0.275117	0.192397
vagrants	-0.23502	0.048034	-0.250155	-0.330582	-0.058492	0.086103	-0.275117	0.192397
vague	-0.22902	-0.164966	-0.417155	-0.373986	-0.325712	0.087912	-0.494761	0.034135
vagueness	-0.35002	-0.175966	-0.279155	-0.410416	-0.240678	-0.070985	-0.460393	0.120022
